trial,class,flips,ns,seed,kem,decap_rc
2383,flipped,4,12834,123,kyber1024,0
2384,flipped,4,12834,123,kyber1024,0
2385,flipped,4,12792,123,kyber1024,0
2386,flipped,4,12834,123,kyber1024,0
2387,flipped,4,12834,123,kyber1024,0
2388,flipped,4,12792,123,kyber1024,0
2389,flipped,4,12833,123,kyber1024,0
2390,flipped,4,12875,123,kyber1024,0
2391,flipped,4,12834,123,kyber1024,0
2392,flipped,4,12792,123,kyber1024,0
2393,flipped,4,12875,123,kyber1024,0
2394,flipped,4,12792,123,kyber1024,0
2395,flipped,4,12875,123,kyber1024,0
2396,flipped,4,12834,123,kyber1024,0
2397,flipped,4,12833,123,kyber1024,0
2398,flipped,4,12875,123,kyber1024,0
2399,flipped,4,12875,123,kyber1024,0
2400,flipped,4,12792,123,kyber1024,0
2401,flipped,4,12833,123,kyber1024,0
2402,flipped,4,12833,123,kyber1024,0
2403,flipped,4,12750,123,kyber1024,0
2404,flipped,4,12834,123,kyber1024,0
2405,flipped,4,12833,123,kyber1024,0
2406,flipped,4,12792,123,kyber1024,0
2407,flipped,4,12791,123,kyber1024,0
2408,flipped,4,12833,123,kyber1024,0
2409,flipped,4,12875,123,kyber1024,0
2410,flipped,4,12792,123,kyber1024,0
2411,flipped,4,12792,123,kyber1024,0
2412,flipped,4,12792,123,kyber1024,0
2413,flipped,4,12833,123,kyber1024,0
2414,flipped,4,12792,123,kyber1024,0
2415,flipped,4,12792,123,kyber1024,0
2416,flipped,4,12792,123,kyber1024,0
2417,flipped,4,12708,123,kyber1024,0
2418,flipped,4,12834,123,kyber1024,0
2419,flipped,4,12833,123,kyber1024,0
2420,flipped,4,12833,123,kyber1024,0
2421,flipped,4,12833,123,kyber1024,0
2422,flipped,4,12834,123,kyber1024,0
2423,flipped,4,13000,123,kyber1024,0
2424,flipped,4,12791,123,kyber1024,0
2425,flipped,4,12833,123,kyber1024,0
2426,flipped,4,12791,123,kyber1024,0
2427,flipped,4,13000,123,kyber1024,0
2428,flipped,4,12750,123,kyber1024,0
2429,flipped,4,13125,123,kyber1024,0
2430,flipped,4,13416,123,kyber1024,0
2431,flipped,4,13292,123,kyber1024,0
2432,flipped,4,13125,123,kyber1024,0
2433,flipped,4,12791,123,kyber1024,0
2434,flipped,4,12875,123,kyber1024,0
2435,flipped,4,12750,123,kyber1024,0
2436,flipped,4,12791,123,kyber1024,0
2437,flipped,4,12875,123,kyber1024,0
2438,flipped,4,12917,123,kyber1024,0
2439,flipped,4,12875,123,kyber1024,0
2440,flipped,4,12791,123,kyber1024,0
2441,flipped,4,12917,123,kyber1024,0
2442,flipped,4,12916,123,kyber1024,0
2443,flipped,4,13208,123,kyber1024,0
2444,flipped,4,13333,123,kyber1024,0
2445,flipped,4,13333,123,kyber1024,0
2446,flipped,4,12833,123,kyber1024,0
2447,flipped,4,13042,123,kyber1024,0
2448,flipped,4,12875,123,kyber1024,0
2449,flipped,4,13000,123,kyber1024,0
2450,flipped,4,12459,123,kyber1024,0
2451,flipped,4,12416,123,kyber1024,0
2452,flipped,4,12375,123,kyber1024,0
2453,flipped,4,13125,123,kyber1024,0
2454,flipped,4,13334,123,kyber1024,0
2455,flipped,4,13291,123,kyber1024,0
2456,flipped,4,13459,123,kyber1024,0
2457,flipped,4,13167,123,kyber1024,0
2458,flipped,4,13500,123,kyber1024,0
2459,flipped,4,13292,123,kyber1024,0
2460,flipped,4,13041,123,kyber1024,0
2461,flipped,4,12542,123,kyber1024,0
2462,flipped,4,12375,123,kyber1024,0
2463,flipped,4,12416,123,kyber1024,0
2464,flipped,4,12416,123,kyber1024,0
2465,flipped,4,12416,123,kyber1024,0
2466,flipped,4,12417,123,kyber1024,0
2467,flipped,4,12333,123,kyber1024,0
2468,flipped,4,12416,123,kyber1024,0
2469,flipped,4,12417,123,kyber1024,0
2470,flipped,4,12417,123,kyber1024,0
2471,flipped,4,12375,123,kyber1024,0
2472,flipped,4,12458,123,kyber1024,0
2473,flipped,4,12417,123,kyber1024,0
2474,flipped,4,12375,123,kyber1024,0
2475,flipped,4,13000,123,kyber1024,0
2476,flipped,4,12750,123,kyber1024,0
2477,flipped,4,12917,123,kyber1024,0
2478,flipped,4,12875,123,kyber1024,0
2479,flipped,4,13458,123,kyber1024,0
2480,flipped,4,13333,123,kyber1024,0
2481,flipped,4,13792,123,kyber1024,0
2482,flipped,4,13292,123,kyber1024,0
2483,flipped,4,13292,123,kyber1024,0
2484,flipped,4,13208,123,kyber1024,0
2485,flipped,4,12875,123,kyber1024,0
2486,flipped,4,13458,123,kyber1024,0
2487,flipped,4,13333,123,kyber1024,0
2488,flipped,4,13500,123,kyber1024,0
2489,flipped,4,12833,123,kyber1024,0
2490,flipped,4,12875,123,kyber1024,0
2491,flipped,4,12834,123,kyber1024,0
2492,flipped,4,12792,123,kyber1024,0
2493,flipped,4,12917,123,kyber1024,0
2494,flipped,4,12875,123,kyber1024,0
2495,flipped,4,12792,123,kyber1024,0
2496,flipped,4,12792,123,kyber1024,0
2497,flipped,4,12875,123,kyber1024,0
2498,flipped,4,12917,123,kyber1024,0
2499,flipped,4,13416,123,kyber1024,0
2500,flipped,4,13292,123,kyber1024,0
2501,flipped,4,13333,123,kyber1024,0
2502,flipped,4,12791,123,kyber1024,0
2503,flipped,4,13500,123,kyber1024,0
2504,flipped,4,13250,123,kyber1024,0
2505,flipped,4,13333,123,kyber1024,0
2506,flipped,4,12875,123,kyber1024,0
2507,flipped,4,12833,123,kyber1024,0
2508,flipped,4,12917,123,kyber1024,0
2509,flipped,4,12792,123,kyber1024,0
2510,flipped,4,12834,123,kyber1024,0
2511,flipped,4,12958,123,kyber1024,0
2512,flipped,4,13000,123,kyber1024,0
2513,flipped,4,12833,123,kyber1024,0
2514,flipped,4,13459,123,kyber1024,0
2515,flipped,4,13250,123,kyber1024,0
2516,flipped,4,13375,123,kyber1024,0
2517,flipped,4,12792,123,kyber1024,0
2518,flipped,4,12834,123,kyber1024,0
2519,flipped,4,12833,123,kyber1024,0
2520,flipped,4,12792,123,kyber1024,0
2521,flipped,4,12833,123,kyber1024,0
2522,flipped,4,12833,123,kyber1024,0
2523,flipped,4,12875,123,kyber1024,0
2524,flipped,4,12834,123,kyber1024,0
2525,flipped,4,12916,123,kyber1024,0
2526,flipped,4,12875,123,kyber1024,0
2527,flipped,4,12917,123,kyber1024,0
2528,flipped,4,12667,123,kyber1024,0
2529,flipped,4,12417,123,kyber1024,0
2530,flipped,4,12458,123,kyber1024,0
2531,flipped,4,13042,123,kyber1024,0
2532,flipped,4,12917,123,kyber1024,0
2533,flipped,4,12916,123,kyber1024,0
2534,flipped,4,12792,123,kyber1024,0
2535,flipped,4,12833,123,kyber1024,0
2536,flipped,4,12917,123,kyber1024,0
2537,flipped,4,12792,123,kyber1024,0
2538,flipped,4,12792,123,kyber1024,0
2539,flipped,4,12875,123,kyber1024,0
2540,flipped,4,12792,123,kyber1024,0
2541,flipped,4,12750,123,kyber1024,0
2542,flipped,4,12959,123,kyber1024,0
2543,flipped,4,12833,123,kyber1024,0
2544,flipped,4,12875,123,kyber1024,0
2545,flipped,4,13083,123,kyber1024,0
2546,flipped,4,12917,123,kyber1024,0
2547,flipped,4,12875,123,kyber1024,0
2548,flipped,4,12875,123,kyber1024,0
2549,flipped,4,13584,123,kyber1024,0
2550,flipped,4,13417,123,kyber1024,0
2551,flipped,4,13459,123,kyber1024,0
2552,flipped,4,13459,123,kyber1024,0
2553,flipped,4,13500,123,kyber1024,0
2554,flipped,4,13417,123,kyber1024,0
2555,flipped,4,13500,123,kyber1024,0
2556,flipped,4,13417,123,kyber1024,0
2557,flipped,4,13333,123,kyber1024,0
2558,flipped,4,13334,123,kyber1024,0
2559,flipped,4,13292,123,kyber1024,0
2560,flipped,4,13500,123,kyber1024,0
2561,flipped,4,13459,123,kyber1024,0
2562,flipped,4,13458,123,kyber1024,0
2563,flipped,4,13416,123,kyber1024,0
2564,flipped,4,13375,123,kyber1024,0
2565,flipped,4,13417,123,kyber1024,0
2566,flipped,4,13500,123,kyber1024,0
2567,flipped,4,13500,123,kyber1024,0
2568,flipped,4,13375,123,kyber1024,0
2569,flipped,4,13375,123,kyber1024,0
2570,flipped,4,13416,123,kyber1024,0
2571,flipped,4,13083,123,kyber1024,0
2572,flipped,4,12833,123,kyber1024,0
2573,flipped,4,13000,123,kyber1024,0
2574,flipped,4,13000,123,kyber1024,0
2575,flipped,4,13041,123,kyber1024,0
2576,flipped,4,13750,123,kyber1024,0
2577,flipped,4,13583,123,kyber1024,0
2578,flipped,4,13417,123,kyber1024,0
2579,flipped,4,12917,123,kyber1024,0
2580,flipped,4,12917,123,kyber1024,0
2581,flipped,4,13042,123,kyber1024,0
2582,flipped,4,13000,123,kyber1024,0
2583,flipped,4,13458,123,kyber1024,0
2584,flipped,4,13291,123,kyber1024,0
2585,flipped,4,13375,123,kyber1024,0
2586,flipped,4,13459,123,kyber1024,0
2587,flipped,4,13584,123,kyber1024,0
2588,flipped,4,13625,123,kyber1024,0
2589,flipped,4,13333,123,kyber1024,0
2590,flipped,4,12834,123,kyber1024,0
2591,flipped,4,12833,123,kyber1024,0
2592,flipped,4,12834,123,kyber1024,0
2593,flipped,4,12833,123,kyber1024,0
2594,flipped,4,12833,123,kyber1024,0
2595,flipped,4,12834,123,kyber1024,0
2596,flipped,4,12834,123,kyber1024,0
2597,flipped,4,12792,123,kyber1024,0
2598,flipped,4,12833,123,kyber1024,0
2599,flipped,4,12916,123,kyber1024,0
2600,flipped,4,13292,123,kyber1024,0
2601,flipped,4,13334,123,kyber1024,0
2602,flipped,4,13542,123,kyber1024,0
2603,flipped,4,12875,123,kyber1024,0
2604,flipped,4,13417,123,kyber1024,0
2605,flipped,4,13292,123,kyber1024,0
2606,flipped,4,13458,123,kyber1024,0
2607,flipped,4,12875,123,kyber1024,0
2608,flipped,4,12834,123,kyber1024,0
2609,flipped,4,13500,123,kyber1024,0
2610,flipped,4,13334,123,kyber1024,0
2611,flipped,4,13709,123,kyber1024,0
2612,flipped,4,13292,123,kyber1024,0
2613,flipped,4,13292,123,kyber1024,0
2614,flipped,4,13375,123,kyber1024,0
2615,flipped,4,13292,123,kyber1024,0
2616,flipped,4,13375,123,kyber1024,0
2617,flipped,4,12875,123,kyber1024,0
2618,flipped,4,12875,123,kyber1024,0
2619,flipped,4,12834,123,kyber1024,0
2620,flipped,4,12833,123,kyber1024,0
2621,flipped,4,12792,123,kyber1024,0
2622,flipped,4,12833,123,kyber1024,0
2623,flipped,4,13000,123,kyber1024,0
2624,flipped,4,13250,123,kyber1024,0
2625,flipped,4,13333,123,kyber1024,0
2626,flipped,4,13250,123,kyber1024,0
2627,flipped,4,13333,123,kyber1024,0
2628,flipped,4,13125,123,kyber1024,0
2629,flipped,4,12458,123,kyber1024,0
2630,flipped,4,12500,123,kyber1024,0
2631,flipped,4,12417,123,kyber1024,0
2632,flipped,4,12417,123,kyber1024,0
2633,flipped,4,13083,123,kyber1024,0
2634,flipped,4,12833,123,kyber1024,0
2635,flipped,4,12791,123,kyber1024,0
2636,flipped,4,12833,123,kyber1024,0
2637,flipped,4,13292,123,kyber1024,0
2638,flipped,4,13333,123,kyber1024,0
2639,flipped,4,13292,123,kyber1024,0
2640,flipped,4,13042,123,kyber1024,0
2641,flipped,4,12916,123,kyber1024,0
2642,flipped,4,13500,123,kyber1024,0
2643,flipped,4,13458,123,kyber1024,0
2644,flipped,4,13417,123,kyber1024,0
2645,flipped,4,12875,123,kyber1024,0
2646,flipped,4,13208,123,kyber1024,0
2647,flipped,4,12500,123,kyber1024,0
2648,flipped,4,12458,123,kyber1024,0
2649,flipped,4,13250,123,kyber1024,0
2650,flipped,4,12833,123,kyber1024,0
2651,flipped,4,12875,123,kyber1024,0
2652,flipped,4,12833,123,kyber1024,0
2653,flipped,4,12792,123,kyber1024,0
2654,flipped,4,12834,123,kyber1024,0
2655,flipped,4,12791,123,kyber1024,0
2656,flipped,4,12917,123,kyber1024,0
2657,flipped,4,13333,123,kyber1024,0
2658,flipped,4,13375,123,kyber1024,0
2659,flipped,4,13292,123,kyber1024,0
2660,flipped,4,13375,123,kyber1024,0
2661,flipped,4,13459,123,kyber1024,0
2662,flipped,4,13208,123,kyber1024,0
2663,flipped,4,13292,123,kyber1024,0
2664,flipped,4,13292,123,kyber1024,0
2665,flipped,4,13459,123,kyber1024,0
2666,flipped,4,13416,123,kyber1024,0
2667,flipped,4,13292,123,kyber1024,0
2668,flipped,4,13209,123,kyber1024,0
2669,flipped,4,12833,123,kyber1024,0
2670,flipped,4,12875,123,kyber1024,0
2671,flipped,4,12917,123,kyber1024,0
2672,flipped,4,13333,123,kyber1024,0
2673,flipped,4,13292,123,kyber1024,0
2674,flipped,4,13333,123,kyber1024,0
2675,flipped,4,12917,123,kyber1024,0
2676,flipped,4,12958,123,kyber1024,0
2677,flipped,4,13542,123,kyber1024,0
2678,flipped,4,13334,123,kyber1024,0
2679,flipped,4,13375,123,kyber1024,0
2680,flipped,4,13375,123,kyber1024,0
2681,flipped,4,13375,123,kyber1024,0
2682,flipped,4,13375,123,kyber1024,0
2683,flipped,4,13250,123,kyber1024,0
2684,flipped,4,13417,123,kyber1024,0
2685,flipped,4,13417,123,kyber1024,0
2686,flipped,4,14250,123,kyber1024,0
2687,flipped,4,14667,123,kyber1024,0
2688,flipped,4,13292,123,kyber1024,0
2689,flipped,4,13333,123,kyber1024,0
2690,flipped,4,12792,123,kyber1024,0
2691,flipped,4,12791,123,kyber1024,0
2692,flipped,4,12958,123,kyber1024,0
2693,flipped,4,12833,123,kyber1024,0
2694,flipped,4,12833,123,kyber1024,0
2695,flipped,4,13250,123,kyber1024,0
2696,flipped,4,12334,123,kyber1024,0
2697,flipped,4,12417,123,kyber1024,0
2698,flipped,4,12458,123,kyber1024,0
2699,flipped,4,12375,123,kyber1024,0
2700,flipped,4,12333,123,kyber1024,0
2701,flipped,4,12375,123,kyber1024,0
2702,flipped,4,12375,123,kyber1024,0
2703,flipped,4,12417,123,kyber1024,0
2704,flipped,4,12459,123,kyber1024,0
2705,flipped,4,12375,123,kyber1024,0
2706,flipped,4,12500,123,kyber1024,0
2707,flipped,4,12375,123,kyber1024,0
2708,flipped,4,12459,123,kyber1024,0
2709,flipped,4,12416,123,kyber1024,0
2710,flipped,4,12417,123,kyber1024,0
2711,flipped,4,12459,123,kyber1024,0
2712,flipped,4,12458,123,kyber1024,0
2713,flipped,4,12375,123,kyber1024,0
2714,flipped,4,12375,123,kyber1024,0
2715,flipped,4,12375,123,kyber1024,0
2716,flipped,4,12416,123,kyber1024,0
2717,flipped,4,12333,123,kyber1024,0
2718,flipped,4,14584,123,kyber1024,0
2719,flipped,4,12583,123,kyber1024,0
2720,flipped,4,12417,123,kyber1024,0
2721,flipped,4,12458,123,kyber1024,0
2722,flipped,4,12375,123,kyber1024,0
2723,flipped,4,12458,123,kyber1024,0
2724,flipped,4,12417,123,kyber1024,0
2725,flipped,4,12833,123,kyber1024,0
2726,flipped,4,12375,123,kyber1024,0
2727,flipped,4,12375,123,kyber1024,0
2728,flipped,4,12416,123,kyber1024,0
2729,flipped,4,12417,123,kyber1024,0
2730,flipped,4,12458,123,kyber1024,0
2731,flipped,4,12500,123,kyber1024,0
2732,flipped,4,12500,123,kyber1024,0
2733,flipped,4,12542,123,kyber1024,0
2734,flipped,4,12500,123,kyber1024,0
2735,flipped,4,12500,123,kyber1024,0
2736,flipped,4,12625,123,kyber1024,0
2737,flipped,4,12583,123,kyber1024,0
2738,flipped,4,12459,123,kyber1024,0
2739,flipped,4,12542,123,kyber1024,0
2740,flipped,4,12542,123,kyber1024,0
2741,flipped,4,12584,123,kyber1024,0
2742,flipped,4,12458,123,kyber1024,0
2743,flipped,4,12500,123,kyber1024,0
2744,flipped,4,12541,123,kyber1024,0
2745,flipped,4,12459,123,kyber1024,0
2746,flipped,4,12500,123,kyber1024,0
2747,flipped,4,12542,123,kyber1024,0
2748,flipped,4,12542,123,kyber1024,0
2749,flipped,4,12583,123,kyber1024,0
2750,flipped,4,12459,123,kyber1024,0
2751,flipped,4,12583,123,kyber1024,0
2752,flipped,4,12500,123,kyber1024,0
2753,flipped,4,12500,123,kyber1024,0
2754,flipped,4,12458,123,kyber1024,0
2755,flipped,4,12500,123,kyber1024,0
2756,flipped,4,12500,123,kyber1024,0
2757,flipped,4,12458,123,kyber1024,0
2758,flipped,4,12625,123,kyber1024,0
2759,flipped,4,12584,123,kyber1024,0
2760,flipped,4,12542,123,kyber1024,0
2761,flipped,4,12417,123,kyber1024,0
2762,flipped,4,12459,123,kyber1024,0
2763,flipped,4,12583,123,kyber1024,0
2764,flipped,4,12541,123,kyber1024,0
2765,flipped,4,12500,123,kyber1024,0
2766,flipped,4,12542,123,kyber1024,0
2767,flipped,4,12625,123,kyber1024,0
2768,flipped,4,12541,123,kyber1024,0
2769,flipped,4,12500,123,kyber1024,0
2770,flipped,4,12541,123,kyber1024,0
2771,flipped,4,12500,123,kyber1024,0
2772,flipped,4,12541,123,kyber1024,0
2773,flipped,4,12625,123,kyber1024,0
2774,flipped,4,12500,123,kyber1024,0
2775,flipped,4,12542,123,kyber1024,0
2776,flipped,4,12583,123,kyber1024,0
2777,flipped,4,12542,123,kyber1024,0
2778,flipped,4,12583,123,kyber1024,0
2779,flipped,4,12583,123,kyber1024,0
2780,flipped,4,12500,123,kyber1024,0
2781,flipped,4,12417,123,kyber1024,0
2782,flipped,4,12583,123,kyber1024,0
2783,flipped,4,12542,123,kyber1024,0
2784,flipped,4,12500,123,kyber1024,0
2785,flipped,4,12500,123,kyber1024,0
2786,flipped,4,12458,123,kyber1024,0
2787,flipped,4,12458,123,kyber1024,0
2788,flipped,4,12542,123,kyber1024,0
2789,flipped,4,12542,123,kyber1024,0
2790,flipped,4,12458,123,kyber1024,0
2791,flipped,4,12500,123,kyber1024,0
2792,flipped,4,12459,123,kyber1024,0
2793,flipped,4,12458,123,kyber1024,0
2794,flipped,4,12542,123,kyber1024,0
2795,flipped,4,12500,123,kyber1024,0
2796,flipped,4,12542,123,kyber1024,0
2797,flipped,4,12833,123,kyber1024,0
2798,flipped,4,12500,123,kyber1024,0
2799,flipped,4,12500,123,kyber1024,0
2800,flipped,4,12541,123,kyber1024,0
2801,flipped,4,12542,123,kyber1024,0
2802,flipped,4,12500,123,kyber1024,0
2803,flipped,4,12625,123,kyber1024,0
2804,flipped,4,12583,123,kyber1024,0
2805,flipped,4,12458,123,kyber1024,0
2806,flipped,4,12542,123,kyber1024,0
2807,flipped,4,12667,123,kyber1024,0
2808,flipped,4,12541,123,kyber1024,0
2809,flipped,4,12584,123,kyber1024,0
2810,flipped,4,12542,123,kyber1024,0
2811,flipped,4,12542,123,kyber1024,0
2812,flipped,4,12459,123,kyber1024,0
2813,flipped,4,12584,123,kyber1024,0
2814,flipped,4,12584,123,kyber1024,0
2815,flipped,4,12458,123,kyber1024,0
2816,flipped,4,12500,123,kyber1024,0
2817,flipped,4,12625,123,kyber1024,0
2818,flipped,4,12416,123,kyber1024,0
2819,flipped,4,12458,123,kyber1024,0
2820,flipped,4,12459,123,kyber1024,0
2821,flipped,4,12541,123,kyber1024,0
2822,flipped,4,12583,123,kyber1024,0
2823,flipped,4,12500,123,kyber1024,0
2824,flipped,4,12417,123,kyber1024,0
2825,flipped,4,12500,123,kyber1024,0
2826,flipped,4,12542,123,kyber1024,0
2827,flipped,4,12584,123,kyber1024,0
2828,flipped,4,12583,123,kyber1024,0
2829,flipped,4,12458,123,kyber1024,0
2830,flipped,4,12500,123,kyber1024,0
2831,flipped,4,12458,123,kyber1024,0
2832,flipped,4,12541,123,kyber1024,0
2833,flipped,4,12542,123,kyber1024,0
2834,flipped,4,12417,123,kyber1024,0
2835,flipped,4,12500,123,kyber1024,0
2836,flipped,4,12542,123,kyber1024,0
2837,flipped,4,12667,123,kyber1024,0
2838,flipped,4,12542,123,kyber1024,0
2839,flipped,4,12500,123,kyber1024,0
2840,flipped,4,12542,123,kyber1024,0
2841,flipped,4,12417,123,kyber1024,0
2842,flipped,4,12458,123,kyber1024,0
2843,flipped,4,12625,123,kyber1024,0
2844,flipped,4,12416,123,kyber1024,0
2845,flipped,4,12541,123,kyber1024,0
2846,flipped,4,12500,123,kyber1024,0
2847,flipped,4,12542,123,kyber1024,0
2848,flipped,4,12500,123,kyber1024,0
2849,flipped,4,12500,123,kyber1024,0
2850,flipped,4,12541,123,kyber1024,0
2851,flipped,4,13042,123,kyber1024,0
2852,flipped,4,12875,123,kyber1024,0
2853,flipped,4,12833,123,kyber1024,0
2854,flipped,4,13125,123,kyber1024,0
2855,flipped,4,13292,123,kyber1024,0
2856,flipped,4,13167,123,kyber1024,0
2857,flipped,4,13167,123,kyber1024,0
2858,flipped,4,13083,123,kyber1024,0
2859,flipped,4,13042,123,kyber1024,0
2860,flipped,4,13042,123,kyber1024,0
2861,flipped,4,13000,123,kyber1024,0
2862,flipped,4,13208,123,kyber1024,0
2863,flipped,4,13250,123,kyber1024,0
2864,flipped,4,13125,123,kyber1024,0
2865,flipped,4,13209,123,kyber1024,0
2866,flipped,4,13167,123,kyber1024,0
2867,flipped,4,13166,123,kyber1024,0
2868,flipped,4,13167,123,kyber1024,0
2869,flipped,4,13167,123,kyber1024,0
2870,flipped,4,13083,123,kyber1024,0
2871,flipped,4,13084,123,kyber1024,0
2872,flipped,4,13000,123,kyber1024,0
2873,flipped,4,13041,123,kyber1024,0
2874,flipped,4,13083,123,kyber1024,0
2875,flipped,4,13084,123,kyber1024,0
2876,flipped,4,13125,123,kyber1024,0
2877,flipped,4,13125,123,kyber1024,0
2878,flipped,4,13042,123,kyber1024,0
2879,flipped,4,13166,123,kyber1024,0
2880,flipped,4,13125,123,kyber1024,0
2881,flipped,4,12875,123,kyber1024,0
2882,flipped,4,13333,123,kyber1024,0
2883,flipped,4,13250,123,kyber1024,0
2884,flipped,4,13125,123,kyber1024,0
2885,flipped,4,13167,123,kyber1024,0
2886,flipped,4,13167,123,kyber1024,0
2887,flipped,4,13167,123,kyber1024,0
2888,flipped,4,13208,123,kyber1024,0
2889,flipped,4,13125,123,kyber1024,0
2890,flipped,4,13125,123,kyber1024,0
2891,flipped,4,13167,123,kyber1024,0
2892,flipped,4,13167,123,kyber1024,0
2893,flipped,4,13125,123,kyber1024,0
2894,flipped,4,13125,123,kyber1024,0
2895,flipped,4,13042,123,kyber1024,0
2896,flipped,4,13250,123,kyber1024,0
2897,flipped,4,13208,123,kyber1024,0
2898,flipped,4,13167,123,kyber1024,0
2899,flipped,4,13125,123,kyber1024,0
2900,flipped,4,13125,123,kyber1024,0
2901,flipped,4,13250,123,kyber1024,0
2902,flipped,4,13125,123,kyber1024,0
2903,flipped,4,13084,123,kyber1024,0
2904,flipped,4,13250,123,kyber1024,0
2905,flipped,4,13166,123,kyber1024,0
2906,flipped,4,13125,123,kyber1024,0
2907,flipped,4,13125,123,kyber1024,0
2908,flipped,4,13084,123,kyber1024,0
2909,flipped,4,13208,123,kyber1024,0
2910,flipped,4,13125,123,kyber1024,0
2911,flipped,4,13125,123,kyber1024,0
2912,flipped,4,13084,123,kyber1024,0
2913,flipped,4,13041,123,kyber1024,0
2914,flipped,4,13167,123,kyber1024,0
2915,flipped,4,13125,123,kyber1024,0
2916,flipped,4,13208,123,kyber1024,0
2917,flipped,4,13083,123,kyber1024,0
2918,flipped,4,13083,123,kyber1024,0
2919,flipped,4,13166,123,kyber1024,0
2920,flipped,4,13000,123,kyber1024,0
2921,flipped,4,13083,123,kyber1024,0
2922,flipped,4,13209,123,kyber1024,0
2923,flipped,4,13209,123,kyber1024,0
2924,flipped,4,13083,123,kyber1024,0
2925,flipped,4,13166,123,kyber1024,0
2926,flipped,4,13125,123,kyber1024,0
2927,flipped,4,13125,123,kyber1024,0
2928,flipped,4,13000,123,kyber1024,0
2929,flipped,4,13125,123,kyber1024,0
2930,flipped,4,13166,123,kyber1024,0
2931,flipped,4,13042,123,kyber1024,0
2932,flipped,4,13000,123,kyber1024,0
2933,flipped,4,13000,123,kyber1024,0
2934,flipped,4,13167,123,kyber1024,0
2935,flipped,4,13000,123,kyber1024,0
2936,flipped,4,13208,123,kyber1024,0
2937,flipped,4,13042,123,kyber1024,0
2938,flipped,4,13334,123,kyber1024,0
2939,flipped,4,13333,123,kyber1024,0
2940,flipped,4,13125,123,kyber1024,0
2941,flipped,4,13167,123,kyber1024,0
2942,flipped,4,13125,123,kyber1024,0
2943,flipped,4,13209,123,kyber1024,0
2944,flipped,4,13084,123,kyber1024,0
2945,flipped,4,13167,123,kyber1024,0
2946,flipped,4,13083,123,kyber1024,0
2947,flipped,4,13083,123,kyber1024,0
2948,flipped,4,13125,123,kyber1024,0
2949,flipped,4,13083,123,kyber1024,0
2950,flipped,4,13042,123,kyber1024,0
2951,flipped,4,13125,123,kyber1024,0
2952,flipped,4,13000,123,kyber1024,0
2953,flipped,4,13166,123,kyber1024,0
2954,flipped,4,13125,123,kyber1024,0
2955,flipped,4,13083,123,kyber1024,0
2956,flipped,4,13125,123,kyber1024,0
2957,flipped,4,13042,123,kyber1024,0
2958,flipped,4,13000,123,kyber1024,0
2959,flipped,4,13000,123,kyber1024,0
2960,flipped,4,13083,123,kyber1024,0
2961,flipped,4,13000,123,kyber1024,0
2962,flipped,4,13041,123,kyber1024,0
2963,flipped,4,13125,123,kyber1024,0
2964,flipped,4,13125,123,kyber1024,0
2965,flipped,4,13083,123,kyber1024,0
2966,flipped,4,13083,123,kyber1024,0
2967,flipped,4,13125,123,kyber1024,0
2968,flipped,4,13125,123,kyber1024,0
2969,flipped,4,13083,123,kyber1024,0
2970,flipped,4,13042,123,kyber1024,0
2971,flipped,4,13042,123,kyber1024,0
2972,flipped,4,13083,123,kyber1024,0
2973,flipped,4,13167,123,kyber1024,0
2974,flipped,4,13167,123,kyber1024,0
2975,flipped,4,13042,123,kyber1024,0
2976,flipped,4,13042,123,kyber1024,0
2977,flipped,4,13125,123,kyber1024,0
2978,flipped,4,13125,123,kyber1024,0
2979,flipped,4,13125,123,kyber1024,0
2980,flipped,4,13084,123,kyber1024,0
2981,flipped,4,13125,123,kyber1024,0
2982,flipped,4,13125,123,kyber1024,0
2983,flipped,4,13209,123,kyber1024,0
2984,flipped,4,13291,123,kyber1024,0
2985,flipped,4,13166,123,kyber1024,0
2986,flipped,4,13084,123,kyber1024,0
2987,flipped,4,13166,123,kyber1024,0
2988,flipped,4,13125,123,kyber1024,0
2989,flipped,4,13166,123,kyber1024,0
2990,flipped,4,13042,123,kyber1024,0
2991,flipped,4,13167,123,kyber1024,0
2992,flipped,4,13000,123,kyber1024,0
2993,flipped,4,13166,123,kyber1024,0
2994,flipped,4,13208,123,kyber1024,0
2995,flipped,4,13083,123,kyber1024,0
2996,flipped,4,13000,123,kyber1024,0
2997,flipped,4,13208,123,kyber1024,0
2998,flipped,4,13125,123,kyber1024,0
2999,flipped,4,13125,123,kyber1024,0
3000,flipped,4,13083,123,kyber1024,0
3001,flipped,4,13125,123,kyber1024,0
3002,flipped,4,13041,123,kyber1024,0
3003,flipped,4,13125,123,kyber1024,0
3004,flipped,4,13125,123,kyber1024,0
3005,flipped,4,13084,123,kyber1024,0
3006,flipped,4,13125,123,kyber1024,0
3007,flipped,4,13125,123,kyber1024,0
3008,flipped,4,13084,123,kyber1024,0
3009,flipped,4,12959,123,kyber1024,0
3010,flipped,4,13084,123,kyber1024,0
3011,flipped,4,13209,123,kyber1024,0
3012,flipped,4,13042,123,kyber1024,0
3013,flipped,4,13125,123,kyber1024,0
3014,flipped,4,13042,123,kyber1024,0
3015,flipped,4,13167,123,kyber1024,0
3016,flipped,4,13125,123,kyber1024,0
3017,flipped,4,12917,123,kyber1024,0
