trial,class,flips,ns,seed,kem,decap_rc
3091,clean,0,13458,123,kyber1024,0
3092,clean,0,13334,123,kyber1024,0
3093,clean,0,13250,123,kyber1024,0
3094,clean,0,13292,123,kyber1024,0
3095,clean,0,13416,123,kyber1024,0
3096,clean,0,13292,123,kyber1024,0
3097,clean,0,13375,123,kyber1024,0
3098,clean,0,13292,123,kyber1024,0
3099,clean,0,13334,123,kyber1024,0
3100,clean,0,13291,123,kyber1024,0
3101,clean,0,13292,123,kyber1024,0
3102,clean,0,13375,123,kyber1024,0
3103,clean,0,13041,123,kyber1024,0
3104,clean,0,12791,123,kyber1024,0
3105,clean,0,12833,123,kyber1024,0
3106,clean,0,12875,123,kyber1024,0
3107,clean,0,12833,123,kyber1024,0
3108,clean,0,12833,123,kyber1024,0
3109,clean,0,12792,123,kyber1024,0
3110,clean,0,12834,123,kyber1024,0
3111,clean,0,13417,123,kyber1024,0
3112,clean,0,13333,123,kyber1024,0
3113,clean,0,13292,123,kyber1024,0
3114,clean,0,13208,123,kyber1024,0
3115,clean,0,13333,123,kyber1024,0
3116,clean,0,13333,123,kyber1024,0
3117,clean,0,13292,123,kyber1024,0
3118,clean,0,13208,123,kyber1024,0
3119,clean,0,13291,123,kyber1024,0
3120,clean,0,13459,123,kyber1024,0
3121,clean,0,13375,123,kyber1024,0
3122,clean,0,13334,123,kyber1024,0
3123,clean,0,13417,123,kyber1024,0
3124,clean,0,13417,123,kyber1024,0
3125,clean,0,13416,123,kyber1024,0
3126,clean,0,13500,123,kyber1024,0
3127,clean,0,13417,123,kyber1024,0
3128,clean,0,13292,123,kyber1024,0
3129,clean,0,13459,123,kyber1024,0
3130,clean,0,13334,123,kyber1024,0
3131,clean,0,13334,123,kyber1024,0
3132,clean,0,13291,123,kyber1024,0
3133,clean,0,13375,123,kyber1024,0
3134,clean,0,13416,123,kyber1024,0
3135,clean,0,13500,123,kyber1024,0
3136,clean,0,13375,123,kyber1024,0
3137,clean,0,13458,123,kyber1024,0
3138,clean,0,13375,123,kyber1024,0
3139,clean,0,13375,123,kyber1024,0
3140,clean,0,13417,123,kyber1024,0
3141,clean,0,13334,123,kyber1024,0
3142,clean,0,13250,123,kyber1024,0
3143,clean,0,13625,123,kyber1024,0
3144,clean,0,12959,123,kyber1024,0
3145,clean,0,12959,123,kyber1024,0
3146,clean,0,13000,123,kyber1024,0
3147,clean,0,12875,123,kyber1024,0
3148,clean,0,12959,123,kyber1024,0
3149,clean,0,12917,123,kyber1024,0
3150,clean,0,12791,123,kyber1024,0
3151,clean,0,12834,123,kyber1024,0
3152,clean,0,12833,123,kyber1024,0
3153,clean,0,12917,123,kyber1024,0
3154,clean,0,12792,123,kyber1024,0
3155,clean,0,12875,123,kyber1024,0
3156,clean,0,12792,123,kyber1024,0
3157,clean,0,12834,123,kyber1024,0
3158,clean,0,12834,123,kyber1024,0
3159,clean,0,13250,123,kyber1024,0
3160,clean,0,13250,123,kyber1024,0
3161,clean,0,13291,123,kyber1024,0
3162,clean,0,13583,123,kyber1024,0
3163,clean,0,13375,123,kyber1024,0
3164,clean,0,13334,123,kyber1024,0
3165,clean,0,13291,123,kyber1024,0
3166,clean,0,13250,123,kyber1024,0
3167,clean,0,13333,123,kyber1024,0
3168,clean,0,13417,123,kyber1024,0
3169,clean,0,13292,123,kyber1024,0
3170,clean,0,13375,123,kyber1024,0
3171,clean,0,13375,123,kyber1024,0
3172,clean,0,13458,123,kyber1024,0
3173,clean,0,13292,123,kyber1024,0
3174,clean,0,13334,123,kyber1024,0
3175,clean,0,13416,123,kyber1024,0
3176,clean,0,13208,123,kyber1024,0
3177,clean,0,13291,123,kyber1024,0
3178,clean,0,13375,123,kyber1024,0
3179,clean,0,13500,123,kyber1024,0
3180,clean,0,12875,123,kyber1024,0
3181,clean,0,13042,123,kyber1024,0
3182,clean,0,13000,123,kyber1024,0
3183,clean,0,12916,123,kyber1024,0
3184,clean,0,12917,123,kyber1024,0
3185,clean,0,12917,123,kyber1024,0
3186,clean,0,12833,123,kyber1024,0
3187,clean,0,12875,123,kyber1024,0
3188,clean,0,12833,123,kyber1024,0
3189,clean,0,12791,123,kyber1024,0
3190,clean,0,12791,123,kyber1024,0
3191,clean,0,12917,123,kyber1024,0
3192,clean,0,12875,123,kyber1024,0
3193,clean,0,12833,123,kyber1024,0
3194,clean,0,12875,123,kyber1024,0
3195,clean,0,12917,123,kyber1024,0
3196,clean,0,12792,123,kyber1024,0
3197,clean,0,12833,123,kyber1024,0
3198,clean,0,12833,123,kyber1024,0
3199,clean,0,12834,123,kyber1024,0
3200,clean,0,12791,123,kyber1024,0
3201,clean,0,12833,123,kyber1024,0
3202,clean,0,12792,123,kyber1024,0
3203,clean,0,12917,123,kyber1024,0
3204,clean,0,12833,123,kyber1024,0
3205,clean,0,12708,123,kyber1024,0
3206,clean,0,12834,123,kyber1024,0
3207,clean,0,12917,123,kyber1024,0
3208,clean,0,12792,123,kyber1024,0
3209,clean,0,12917,123,kyber1024,0
3210,clean,0,12833,123,kyber1024,0
3211,clean,0,12750,123,kyber1024,0
3212,clean,0,12875,123,kyber1024,0
3213,clean,0,12916,123,kyber1024,0
3214,clean,0,12875,123,kyber1024,0
3215,clean,0,12833,123,kyber1024,0
3216,clean,0,12833,123,kyber1024,0
3217,clean,0,12833,123,kyber1024,0
3218,clean,0,12750,123,kyber1024,0
3219,clean,0,12834,123,kyber1024,0
3220,clean,0,12750,123,kyber1024,0
3221,clean,0,12875,123,kyber1024,0
3222,clean,0,12792,123,kyber1024,0
3223,clean,0,12792,123,kyber1024,0
3224,clean,0,12833,123,kyber1024,0
3225,clean,0,12875,123,kyber1024,0
3226,clean,0,12833,123,kyber1024,0
3227,clean,0,12833,123,kyber1024,0
3228,clean,0,12833,123,kyber1024,0
3229,clean,0,12875,123,kyber1024,0
3230,clean,0,12833,123,kyber1024,0
3231,clean,0,12917,123,kyber1024,0
3232,clean,0,12875,123,kyber1024,0
3233,clean,0,12875,123,kyber1024,0
3234,clean,0,12875,123,kyber1024,0
3235,clean,0,12875,123,kyber1024,0
3236,clean,0,12791,123,kyber1024,0
3237,clean,0,12875,123,kyber1024,0
3238,clean,0,12875,123,kyber1024,0
3239,clean,0,12792,123,kyber1024,0
3240,clean,0,12959,123,kyber1024,0
3241,clean,0,12833,123,kyber1024,0
3242,clean,0,12875,123,kyber1024,0
3243,clean,0,12875,123,kyber1024,0
3244,clean,0,12916,123,kyber1024,0
3245,clean,0,12833,123,kyber1024,0
3246,clean,0,12833,123,kyber1024,0
3247,clean,0,12917,123,kyber1024,0
3248,clean,0,12875,123,kyber1024,0
3249,clean,0,12875,123,kyber1024,0
3250,clean,0,12875,123,kyber1024,0
3251,clean,0,12833,123,kyber1024,0
3252,clean,0,12791,123,kyber1024,0
3253,clean,0,12875,123,kyber1024,0
3254,clean,0,12833,123,kyber1024,0
3255,clean,0,12875,123,kyber1024,0
3256,clean,0,12875,123,kyber1024,0
3257,clean,0,12792,123,kyber1024,0
3258,clean,0,12833,123,kyber1024,0
3259,clean,0,12833,123,kyber1024,0
3260,clean,0,12834,123,kyber1024,0
3261,clean,0,12833,123,kyber1024,0
3262,clean,0,12875,123,kyber1024,0
3263,clean,0,12792,123,kyber1024,0
3264,clean,0,12833,123,kyber1024,0
3265,clean,0,12750,123,kyber1024,0
3266,clean,0,12834,123,kyber1024,0
3267,clean,0,12917,123,kyber1024,0
3268,clean,0,12792,123,kyber1024,0
3269,clean,0,12833,123,kyber1024,0
3270,clean,0,12875,123,kyber1024,0
3271,clean,0,12792,123,kyber1024,0
3272,clean,0,12833,123,kyber1024,0
3273,clean,0,12833,123,kyber1024,0
3274,clean,0,12834,123,kyber1024,0
3275,clean,0,12875,123,kyber1024,0
3276,clean,0,12875,123,kyber1024,0
3277,clean,0,12834,123,kyber1024,0
3278,clean,0,12958,123,kyber1024,0
3279,clean,0,12833,123,kyber1024,0
3280,clean,0,12833,123,kyber1024,0
3281,clean,0,12917,123,kyber1024,0
3282,clean,0,12833,123,kyber1024,0
3283,clean,0,12792,123,kyber1024,0
3284,clean,0,12833,123,kyber1024,0
3285,clean,0,12875,123,kyber1024,0
3286,clean,0,13000,123,kyber1024,0
3287,clean,0,12875,123,kyber1024,0
3288,clean,0,12791,123,kyber1024,0
3289,clean,0,12875,123,kyber1024,0
3290,clean,0,12875,123,kyber1024,0
3291,clean,0,12875,123,kyber1024,0
3292,clean,0,12875,123,kyber1024,0
3293,clean,0,12916,123,kyber1024,0
3294,clean,0,12833,123,kyber1024,0
3295,clean,0,13000,123,kyber1024,0
3296,clean,0,12833,123,kyber1024,0
3297,clean,0,12833,123,kyber1024,0
3298,clean,0,12833,123,kyber1024,0
3299,clean,0,12792,123,kyber1024,0
3300,clean,0,12792,123,kyber1024,0
3301,clean,0,12791,123,kyber1024,0
3302,clean,0,12792,123,kyber1024,0
3303,clean,0,12792,123,kyber1024,0
3304,clean,0,12834,123,kyber1024,0
3305,clean,0,12833,123,kyber1024,0
3306,clean,0,12917,123,kyber1024,0
3307,clean,0,12833,123,kyber1024,0
3308,clean,0,12917,123,kyber1024,0
3309,clean,0,12833,123,kyber1024,0
3310,clean,0,12833,123,kyber1024,0
3311,clean,0,12792,123,kyber1024,0
3312,clean,0,12792,123,kyber1024,0
3313,clean,0,12750,123,kyber1024,0
3314,clean,0,12833,123,kyber1024,0
3315,clean,0,12750,123,kyber1024,0
3316,clean,0,12875,123,kyber1024,0
3317,clean,0,12792,123,kyber1024,0
3318,clean,0,12916,123,kyber1024,0
3319,clean,0,12875,123,kyber1024,0
3320,clean,0,12792,123,kyber1024,0
3321,clean,0,12833,123,kyber1024,0
3322,clean,0,12791,123,kyber1024,0
3323,clean,0,12750,123,kyber1024,0
3324,clean,0,12791,123,kyber1024,0
3325,clean,0,12792,123,kyber1024,0
3326,clean,0,12833,123,kyber1024,0
3327,clean,0,12792,123,kyber1024,0
3328,clean,0,12792,123,kyber1024,0
3329,clean,0,12875,123,kyber1024,0
3330,clean,0,12875,123,kyber1024,0
3331,clean,0,12792,123,kyber1024,0
3332,clean,0,12833,123,kyber1024,0
3333,clean,0,12792,123,kyber1024,0
3334,clean,0,12792,123,kyber1024,0
3335,clean,0,12875,123,kyber1024,0
3336,clean,0,12791,123,kyber1024,0
3337,clean,0,12833,123,kyber1024,0
3338,clean,0,12917,123,kyber1024,0
3339,clean,0,12834,123,kyber1024,0
3340,clean,0,12833,123,kyber1024,0
3341,clean,0,12833,123,kyber1024,0
3342,clean,0,12833,123,kyber1024,0
3343,clean,0,12834,123,kyber1024,0
3344,clean,0,12875,123,kyber1024,0
3345,clean,0,12833,123,kyber1024,0
3346,clean,0,12875,123,kyber1024,0
3347,clean,0,12958,123,kyber1024,0
3348,clean,0,13000,123,kyber1024,0
3349,clean,0,12958,123,kyber1024,0
3350,clean,0,12834,123,kyber1024,0
3351,clean,0,12917,123,kyber1024,0
3352,clean,0,13042,123,kyber1024,0
3353,clean,0,12834,123,kyber1024,0
3354,clean,0,13417,123,kyber1024,0
3355,clean,0,13375,123,kyber1024,0
3356,clean,0,13208,123,kyber1024,0
3357,clean,0,13292,123,kyber1024,0
3358,clean,0,13250,123,kyber1024,0
3359,clean,0,13334,123,kyber1024,0
3360,clean,0,13333,123,kyber1024,0
3361,clean,0,13250,123,kyber1024,0
3362,clean,0,13291,123,kyber1024,0
3363,clean,0,13500,123,kyber1024,0
3364,clean,0,13375,123,kyber1024,0
3365,clean,0,13458,123,kyber1024,0
3366,clean,0,13417,123,kyber1024,0
3367,clean,0,13542,123,kyber1024,0
3368,clean,0,13250,123,kyber1024,0
3369,clean,0,13500,123,kyber1024,0
3370,clean,0,13417,123,kyber1024,0
3371,clean,0,13333,123,kyber1024,0
3372,clean,0,13333,123,kyber1024,0
3373,clean,0,13416,123,kyber1024,0
3374,clean,0,13416,123,kyber1024,0
3375,clean,0,13250,123,kyber1024,0
3376,clean,0,13375,123,kyber1024,0
3377,clean,0,13333,123,kyber1024,0
3378,clean,0,13292,123,kyber1024,0
3379,clean,0,13709,123,kyber1024,0
3380,clean,0,13542,123,kyber1024,0
3381,clean,0,13375,123,kyber1024,0
3382,clean,0,13292,123,kyber1024,0
3383,clean,0,13292,123,kyber1024,0
3384,clean,0,13292,123,kyber1024,0
3385,clean,0,13250,123,kyber1024,0
3386,clean,0,13209,123,kyber1024,0
3387,clean,0,13250,123,kyber1024,0
3388,clean,0,13292,123,kyber1024,0
3389,clean,0,13375,123,kyber1024,0
3390,clean,0,13208,123,kyber1024,0
3391,clean,0,13333,123,kyber1024,0
3392,clean,0,13416,123,kyber1024,0
3393,clean,0,13375,123,kyber1024,0
3394,clean,0,13417,123,kyber1024,0
3395,clean,0,13333,123,kyber1024,0
3396,clean,0,13292,123,kyber1024,0
3397,clean,0,13333,123,kyber1024,0
3398,clean,0,13334,123,kyber1024,0
3399,clean,0,13375,123,kyber1024,0
3400,clean,0,13291,123,kyber1024,0
3401,clean,0,13416,123,kyber1024,0
3402,clean,0,13375,123,kyber1024,0
3403,clean,0,13292,123,kyber1024,0
3404,clean,0,13208,123,kyber1024,0
3405,clean,0,13333,123,kyber1024,0
3406,clean,0,13334,123,kyber1024,0
3407,clean,0,13542,123,kyber1024,0
3408,clean,0,12834,123,kyber1024,0
3409,clean,0,12833,123,kyber1024,0
3410,clean,0,12792,123,kyber1024,0
3411,clean,0,12791,123,kyber1024,0
3412,clean,0,12875,123,kyber1024,0
3413,clean,0,13292,123,kyber1024,0
3414,clean,0,13417,123,kyber1024,0
3415,clean,0,13333,123,kyber1024,0
3416,clean,0,13333,123,kyber1024,0
3417,clean,0,13292,123,kyber1024,0
3418,clean,0,13291,123,kyber1024,0
3419,clean,0,13333,123,kyber1024,0
3420,clean,0,13250,123,kyber1024,0
3421,clean,0,13291,123,kyber1024,0
3422,clean,0,13250,123,kyber1024,0
3423,clean,0,13291,123,kyber1024,0
3424,clean,0,13292,123,kyber1024,0
3425,clean,0,18458,123,kyber1024,0
3426,clean,0,26667,123,kyber1024,0
3427,clean,0,14292,123,kyber1024,0
3428,clean,0,13416,123,kyber1024,0
3429,clean,0,13458,123,kyber1024,0
3430,clean,0,64250,123,kyber1024,0
3431,clean,0,13500,123,kyber1024,0
3432,clean,0,13459,123,kyber1024,0
3433,clean,0,13458,123,kyber1024,0
3434,clean,0,13416,123,kyber1024,0
3435,clean,0,13333,123,kyber1024,0
3436,clean,0,13292,123,kyber1024,0
3437,clean,0,13417,123,kyber1024,0
3438,clean,0,13417,123,kyber1024,0
3439,clean,0,13333,123,kyber1024,0
3440,clean,0,13375,123,kyber1024,0
3441,clean,0,13250,123,kyber1024,0
3442,clean,0,13291,123,kyber1024,0
3443,clean,0,13333,123,kyber1024,0
3444,clean,0,13375,123,kyber1024,0
3445,clean,0,13625,123,kyber1024,0
3446,clean,0,13291,123,kyber1024,0
3447,clean,0,13333,123,kyber1024,0
3448,clean,0,13417,123,kyber1024,0
3449,clean,0,12875,123,kyber1024,0
3450,clean,0,13208,123,kyber1024,0
3451,clean,0,12416,123,kyber1024,0
3452,clean,0,12375,123,kyber1024,0
3453,clean,0,12416,123,kyber1024,0
3454,clean,0,12459,123,kyber1024,0
3455,clean,0,12417,123,kyber1024,0
3456,clean,0,12375,123,kyber1024,0
3457,clean,0,12417,123,kyber1024,0
3458,clean,0,12375,123,kyber1024,0
3459,clean,0,12375,123,kyber1024,0
3460,clean,0,12417,123,kyber1024,0
3461,clean,0,12375,123,kyber1024,0
3462,clean,0,12459,123,kyber1024,0
3463,clean,0,12416,123,kyber1024,0
3464,clean,0,12416,123,kyber1024,0
3465,clean,0,12375,123,kyber1024,0
3466,clean,0,12375,123,kyber1024,0
3467,clean,0,12417,123,kyber1024,0
3468,clean,0,12375,123,kyber1024,0
3469,clean,0,12375,123,kyber1024,0
3470,clean,0,12417,123,kyber1024,0
3471,clean,0,12333,123,kyber1024,0
3472,clean,0,12417,123,kyber1024,0
3473,clean,0,12709,123,kyber1024,0
3474,clean,0,12375,123,kyber1024,0
3475,clean,0,12333,123,kyber1024,0
3476,clean,0,12417,123,kyber1024,0
3477,clean,0,12417,123,kyber1024,0
3478,clean,0,12417,123,kyber1024,0
3479,clean,0,12375,123,kyber1024,0
3480,clean,0,12375,123,kyber1024,0
3481,clean,0,12417,123,kyber1024,0
3482,clean,0,12417,123,kyber1024,0
3483,clean,0,12375,123,kyber1024,0
3484,clean,0,12416,123,kyber1024,0
3485,clean,0,12417,123,kyber1024,0
3486,clean,0,12500,123,kyber1024,0
3487,clean,0,12500,123,kyber1024,0
3488,clean,0,12459,123,kyber1024,0
3489,clean,0,12375,123,kyber1024,0
3490,clean,0,12458,123,kyber1024,0
3491,clean,0,12459,123,kyber1024,0
3492,clean,0,12375,123,kyber1024,0
3493,clean,0,12417,123,kyber1024,0
3494,clean,0,12417,123,kyber1024,0
3495,clean,0,12459,123,kyber1024,0
3496,clean,0,12417,123,kyber1024,0
3497,clean,0,12416,123,kyber1024,0
3498,clean,0,12417,123,kyber1024,0
3499,clean,0,12459,123,kyber1024,0
3500,clean,0,12542,123,kyber1024,0
3501,clean,0,12417,123,kyber1024,0
3502,clean,0,12458,123,kyber1024,0
3503,clean,0,12416,123,kyber1024,0
3504,clean,0,12375,123,kyber1024,0
3505,clean,0,12375,123,kyber1024,0
3506,clean,0,12375,123,kyber1024,0
3507,clean,0,12375,123,kyber1024,0
3508,clean,0,12375,123,kyber1024,0
3509,clean,0,13042,123,kyber1024,0
3510,clean,0,12833,123,kyber1024,0
3511,clean,0,12917,123,kyber1024,0
3512,clean,0,12834,123,kyber1024,0
3513,clean,0,12833,123,kyber1024,0
3514,clean,0,12917,123,kyber1024,0
3515,clean,0,12875,123,kyber1024,0
3516,clean,0,12875,123,kyber1024,0
3517,clean,0,12833,123,kyber1024,0
3518,clean,0,12917,123,kyber1024,0
3519,clean,0,12833,123,kyber1024,0
3520,clean,0,12833,123,kyber1024,0
3521,clean,0,13208,123,kyber1024,0
3522,clean,0,12458,123,kyber1024,0
3523,clean,0,12334,123,kyber1024,0
3524,clean,0,12416,123,kyber1024,0
3525,clean,0,12375,123,kyber1024,0
3526,clean,0,12459,123,kyber1024,0
3527,clean,0,12417,123,kyber1024,0
3528,clean,0,12500,123,kyber1024,0
3529,clean,0,12417,123,kyber1024,0
3530,clean,0,12417,123,kyber1024,0
3531,clean,0,12417,123,kyber1024,0
3532,clean,0,12416,123,kyber1024,0
3533,clean,0,12375,123,kyber1024,0
3534,clean,0,12416,123,kyber1024,0
3535,clean,0,12375,123,kyber1024,0
3536,clean,0,12375,123,kyber1024,0
3537,clean,0,12375,123,kyber1024,0
3538,clean,0,12375,123,kyber1024,0
3539,clean,0,12458,123,kyber1024,0
3540,clean,0,12375,123,kyber1024,0
3541,clean,0,12458,123,kyber1024,0
3542,clean,0,12459,123,kyber1024,0
3543,clean,0,12375,123,kyber1024,0
3544,clean,0,12375,123,kyber1024,0
3545,clean,0,12291,123,kyber1024,0
3546,clean,0,12375,123,kyber1024,0
3547,clean,0,12416,123,kyber1024,0
3548,clean,0,12459,123,kyber1024,0
3549,clean,0,12458,123,kyber1024,0
3550,clean,0,12375,123,kyber1024,0
3551,clean,0,12292,123,kyber1024,0
3552,clean,0,12375,123,kyber1024,0
3553,clean,0,12417,123,kyber1024,0
3554,clean,0,12416,123,kyber1024,0
3555,clean,0,12375,123,kyber1024,0
3556,clean,0,12416,123,kyber1024,0
3557,clean,0,12459,123,kyber1024,0
3558,clean,0,12541,123,kyber1024,0
3559,clean,0,12416,123,kyber1024,0
3560,clean,0,12375,123,kyber1024,0
3561,clean,0,12375,123,kyber1024,0
3562,clean,0,12417,123,kyber1024,0
3563,clean,0,12417,123,kyber1024,0
3564,clean,0,12458,123,kyber1024,0
3565,clean,0,12375,123,kyber1024,0
3566,clean,0,12292,123,kyber1024,0
3567,clean,0,12375,123,kyber1024,0
3568,clean,0,12417,123,kyber1024,0
3569,clean,0,12375,123,kyber1024,0
3570,clean,0,12417,123,kyber1024,0
3571,clean,0,12416,123,kyber1024,0
3572,clean,0,12375,123,kyber1024,0
3573,clean,0,12458,123,kyber1024,0
3574,clean,0,12375,123,kyber1024,0
3575,clean,0,12375,123,kyber1024,0
3576,clean,0,12375,123,kyber1024,0
3577,clean,0,12416,123,kyber1024,0
3578,clean,0,12417,123,kyber1024,0
3579,clean,0,12375,123,kyber1024,0
3580,clean,0,12416,123,kyber1024,0
3581,clean,0,12416,123,kyber1024,0
3582,clean,0,12416,123,kyber1024,0
3583,clean,0,12417,123,kyber1024,0
3584,clean,0,12416,123,kyber1024,0
3585,clean,0,12416,123,kyber1024,0
3586,clean,0,12417,123,kyber1024,0
3587,clean,0,12417,123,kyber1024,0
3588,clean,0,12417,123,kyber1024,0
3589,clean,0,12417,123,kyber1024,0
3590,clean,0,12416,123,kyber1024,0
3591,clean,0,12500,123,kyber1024,0
3592,clean,0,12416,123,kyber1024,0
3593,clean,0,12375,123,kyber1024,0
3594,clean,0,12417,123,kyber1024,0
3595,clean,0,12416,123,kyber1024,0
3596,clean,0,12417,123,kyber1024,0
3597,clean,0,12375,123,kyber1024,0
3598,clean,0,12417,123,kyber1024,0
3599,clean,0,12333,123,kyber1024,0
3600,clean,0,12417,123,kyber1024,0
3601,clean,0,12375,123,kyber1024,0
3602,clean,0,12375,123,kyber1024,0
3603,clean,0,12291,123,kyber1024,0
3604,clean,0,12417,123,kyber1024,0
3605,clean,0,12416,123,kyber1024,0
3606,clean,0,12375,123,kyber1024,0
3607,clean,0,12500,123,kyber1024,0
3608,clean,0,12417,123,kyber1024,0
3609,clean,0,12417,123,kyber1024,0
3610,clean,0,12333,123,kyber1024,0
3611,clean,0,12417,123,kyber1024,0
3612,clean,0,12416,123,kyber1024,0
3613,clean,0,12458,123,kyber1024,0
3614,clean,0,12375,123,kyber1024,0
3615,clean,0,12375,123,kyber1024,0
3616,clean,0,12375,123,kyber1024,0
3617,clean,0,12417,123,kyber1024,0
3618,clean,0,12416,123,kyber1024,0
3619,clean,0,12417,123,kyber1024,0
3620,clean,0,12458,123,kyber1024,0
3621,clean,0,12416,123,kyber1024,0
3622,clean,0,12417,123,kyber1024,0
3623,clean,0,12375,123,kyber1024,0
3624,clean,0,12500,123,kyber1024,0
3625,clean,0,12375,123,kyber1024,0
3626,clean,0,12334,123,kyber1024,0
3627,clean,0,14458,123,kyber1024,0
3628,clean,0,12375,123,kyber1024,0
3629,clean,0,12416,123,kyber1024,0
3630,clean,0,12458,123,kyber1024,0
3631,clean,0,12417,123,kyber1024,0
3632,clean,0,12417,123,kyber1024,0
3633,clean,0,12375,123,kyber1024,0
3634,clean,0,12375,123,kyber1024,0
3635,clean,0,12500,123,kyber1024,0
3636,clean,0,12375,123,kyber1024,0
3637,clean,0,12416,123,kyber1024,0
3638,clean,0,12375,123,kyber1024,0
3639,clean,0,12417,123,kyber1024,0
3640,clean,0,12417,123,kyber1024,0
3641,clean,0,12458,123,kyber1024,0
3642,clean,0,12416,123,kyber1024,0
3643,clean,0,12334,123,kyber1024,0
3644,clean,0,12416,123,kyber1024,0
3645,clean,0,12375,123,kyber1024,0
3646,clean,0,12375,123,kyber1024,0
3647,clean,0,12416,123,kyber1024,0
3648,clean,0,12417,123,kyber1024,0
3649,clean,0,12375,123,kyber1024,0
3650,clean,0,12417,123,kyber1024,0
3651,clean,0,12375,123,kyber1024,0
3652,clean,0,12458,123,kyber1024,0
3653,clean,0,12333,123,kyber1024,0
3654,clean,0,14375,123,kyber1024,0
3655,clean,0,12833,123,kyber1024,0
3656,clean,0,12875,123,kyber1024,0
3657,clean,0,12833,123,kyber1024,0
3658,clean,0,12833,123,kyber1024,0
3659,clean,0,12875,123,kyber1024,0
3660,clean,0,12917,123,kyber1024,0
3661,clean,0,12875,123,kyber1024,0
3662,clean,0,12791,123,kyber1024,0
3663,clean,0,12875,123,kyber1024,0
3664,clean,0,12875,123,kyber1024,0
3665,clean,0,12833,123,kyber1024,0
3666,clean,0,12833,123,kyber1024,0
3667,clean,0,12833,123,kyber1024,0
3668,clean,0,12792,123,kyber1024,0
3669,clean,0,12875,123,kyber1024,0
3670,clean,0,12875,123,kyber1024,0
3671,clean,0,12834,123,kyber1024,0
3672,clean,0,12917,123,kyber1024,0
3673,clean,0,12792,123,kyber1024,0
3674,clean,0,12875,123,kyber1024,0
3675,clean,0,12917,123,kyber1024,0
3676,clean,0,12917,123,kyber1024,0
3677,clean,0,12875,123,kyber1024,0
3678,clean,0,13083,123,kyber1024,0
3679,clean,0,13000,123,kyber1024,0
3680,clean,0,12958,123,kyber1024,0
3681,clean,0,12958,123,kyber1024,0
3682,clean,0,12916,123,kyber1024,0
3683,clean,0,12833,123,kyber1024,0
3684,clean,0,12834,123,kyber1024,0
3685,clean,0,12834,123,kyber1024,0
3686,clean,0,12792,123,kyber1024,0
3687,clean,0,12917,123,kyber1024,0
3688,clean,0,12833,123,kyber1024,0
3689,clean,0,12917,123,kyber1024,0
3690,clean,0,12875,123,kyber1024,0
3691,clean,0,12792,123,kyber1024,0
3692,clean,0,12791,123,kyber1024,0
3693,clean,0,12959,123,kyber1024,0
3694,clean,0,12791,123,kyber1024,0
3695,clean,0,12750,123,kyber1024,0
3696,clean,0,12834,123,kyber1024,0
3697,clean,0,12833,123,kyber1024,0
3698,clean,0,13333,123,kyber1024,0
3699,clean,0,13333,123,kyber1024,0
3700,clean,0,13500,123,kyber1024,0
3701,clean,0,13417,123,kyber1024,0
3702,clean,0,13417,123,kyber1024,0
3703,clean,0,13375,123,kyber1024,0
3704,clean,0,13375,123,kyber1024,0
3705,clean,0,13334,123,kyber1024,0
3706,clean,0,13375,123,kyber1024,0
3707,clean,0,13291,123,kyber1024,0
3708,clean,0,13375,123,kyber1024,0
3709,clean,0,13458,123,kyber1024,0
3710,clean,0,13375,123,kyber1024,0
3711,clean,0,13292,123,kyber1024,0
3712,clean,0,13334,123,kyber1024,0
3713,clean,0,13333,123,kyber1024,0
3714,clean,0,13209,123,kyber1024,0
3715,clean,0,13250,123,kyber1024,0
3716,clean,0,63750,123,kyber1024,0
3717,clean,0,33792,123,kyber1024,0
3718,clean,0,13459,123,kyber1024,0
3719,clean,0,13250,123,kyber1024,0
3720,clean,0,13333,123,kyber1024,0
3721,clean,0,13291,123,kyber1024,0
3722,clean,0,13250,123,kyber1024,0
3723,clean,0,13292,123,kyber1024,0
3724,clean,0,13333,123,kyber1024,0
3725,clean,0,13333,123,kyber1024,0
3726,clean,0,24875,123,kyber1024,0
3727,clean,0,138792,123,kyber1024,0
3728,clean,0,13667,123,kyber1024,0
3729,clean,0,13375,123,kyber1024,0
3730,clean,0,13291,123,kyber1024,0
3731,clean,0,13375,123,kyber1024,0
3732,clean,0,13292,123,kyber1024,0
3733,clean,0,13292,123,kyber1024,0
3734,clean,0,13334,123,kyber1024,0
3735,clean,0,13334,123,kyber1024,0
3736,clean,0,13334,123,kyber1024,0
3737,clean,0,13458,123,kyber1024,0
3738,clean,0,12834,123,kyber1024,0
3739,clean,0,12917,123,kyber1024,0
3740,clean,0,12833,123,kyber1024,0
3741,clean,0,12791,123,kyber1024,0
3742,clean,0,12917,123,kyber1024,0
3743,clean,0,12833,123,kyber1024,0
3744,clean,0,12833,123,kyber1024,0
3745,clean,0,12875,123,kyber1024,0
3746,clean,0,12791,123,kyber1024,0
3747,clean,0,12792,123,kyber1024,0
3748,clean,0,12834,123,kyber1024,0
3749,clean,0,12875,123,kyber1024,0
3750,clean,0,12833,123,kyber1024,0
3751,clean,0,12750,123,kyber1024,0
3752,clean,0,12875,123,kyber1024,0
3753,clean,0,12875,123,kyber1024,0
3754,clean,0,12791,123,kyber1024,0
3755,clean,0,12875,123,kyber1024,0
